label,ccode,region,pop,qu,de,ar,aq,lng,lat,arid,capacity,delivery
Oron,NGA,1,72,3,4,3,1,8.235,4.806,2.266,3.23,521
Loum,CMR,1,51,3,4,3,1,9.733,4.717,2.329,2.99,345
Kumba,CMR,1,116,4,4,4,1,9.45,4.642,2.471,5.97,594
Limbe,CMR,1,102,2,4,3,1,9.171,4.03,2.586,2.27,574
Lumut,MYS,2,60,2,3,2,1,100.681,4.215,1.538,1.06,3308
Sibu,MYS,2,156,2,2,2,1,111.867,2.302,2.588,1.18,3827
Bandar_Penggaram,MYS,2,125,2,3,2,1,102.958,1.859,1.598,1.95,3496
Samarinda,IDN,2,91,2,3,2,1,117.162,-0.483,1.452,1.42,2400
Balikpapan,IDN,2,379,3,3,3,1,116.893,-1.216,1.66,3.59,2922
Libreville,GAB,1,541,4,4,4,1,9.471,0.423,2.219,6.03,528
Banjarmasin,IDN,2,585,3,3,3,1,114.592,-3.296,1.648,3.4,1495
Pontianak,IDN,2,470,3,3,3,1,109.342,-0.07,2.154,2.89,1371
Kisaran,IDN,2,111,2,3,2,1,99.637,2.988,1.423,1.85,1529
Duri,IDN,2,60,1,3,2,1,101.196,1.279,1.611,0.58,1192
Pekan_Baru,IDN,2,415,3,4,3,1,101.467,0.517,1.734,4.63,624
Jambi,IDN,2,453,3,3,3,1,103.629,-1.638,1.804,3.85,961
Garissa_Municipality,KEN,1,55,2,4,3,1,39.65,-0.454,0.178,1.23,33
Jamame,SOM,1,51,2,4,3,1,42.75,0.067,0.203,1.86,45
Marka,SOM,1,65,4,4,4,1,44.833,1.8,0.267,5.59,59
Mogadishu,SOM,1,273,3,4,3,1,45.309,2.044,0.278,3.3,168
Mombasa_Municipality,KEN,1,679,4,4,4,1,39.612,-4.013,0.617,7.29,595
Parepare,IDN,2,94,2,3,2,1,119.65,-4.025,1.631,1.38,966
Mossoro,BRA,6,203,2,3,2,1,-37.346,-5.183,0.417,1.84,1822
Pointe_Noire,COG,1,671,4,4,4,1,11.862,-4.768,1.004,7.34,467
Jatibarang,IDN,2,57,3,3,3,1,108.3,-6.47,1.235,5.19,1191
Arjawinangun,IDN,2,121,4,3,3,1,108.4,-6.65,1.269,7.28,1191
Cirebon,IDN,2,996,4,3,3,1,108.471,-6.733,1.407,7.81,1813
Ketanggungan,IDN,2,106,4,3,3,1,108.88,-6.93,1.456,6.18,1191
Bojong_Gede,IDN,2,60,3,3,3,1,107.78,-6.48,1.472,3.56,1209
Ciledug,IDN,2,127,4,3,3,1,108.737,-6.896,1.491,7.14,1191
Purwakarta,IDN,2,238,3,3,3,1,107.417,-6.525,1.498,4.55,1209
Kuningan,IDN,2,251,4,3,3,1,108.529,-6.979,1.533,7.49,1191
Subang,IDN,2,103,4,3,3,1,107.767,-6.558,1.842,8.68,1209
Leuwiliang,IDN,2,79,4,3,3,1,106.62,-6.57,2.555,5.64,2441
Demak,IDN,2,71,4,3,3,1,110.642,-6.891,1.349,6.35,1031
Kibaha,TZA,1,70,2,4,3,1,38.958,-6.771,0.608,2.32,179
Bagamoyo,TZA,1,60,4,4,4,1,38.912,-6.454,0.648,10.09,190
Mojokerto,IDN,2,880,3,3,3,1,112.354,-7.516,0.952,5.19,1347
Bojonegoro,IDN,2,98,3,3,3,1,111.887,-7.166,0.965,4.49,1250
Cepu,IDN,2,96,3,3,3,1,111.637,-7.154,1.027,3.25,1250
Picos,BRA,6,54,1,3,2,1,-41.438,-7.075,0.38,0.69,1606
Natal,BRA,6,990,3,3,3,1,-35.253,-5.887,0.85,4.39,1640
Goiana,BRA,6,50,1,3,2,1,-34.968,-7.554,1.019,0.62,3099
Joao_Pessoa,BRA,6,870,3,3,3,1,-34.913,-7.154,1.174,4.15,1933
Estancia,BRA,6,52,1,3,2,1,-37.433,-11.258,1.131,0.94,2933
Irece,BRA,6,68,2,3,2,1,-41.838,-11.333,0.374,1.06,1510
Sumbe,AGO,1,60,3,4,3,1,13.862,-11.204,0.359,2.55,667
Feira_de_Santana,BRA,6,478,3,3,3,1,-38.942,-12.25,0.711,4.37,2702
Alagoinhas,BRA,6,100,2,2,2,1,-38.425,-12.133,0.877,1.55,4311
Catu,BRA,6,56,1,3,2,1,-38.354,-12.383,1.155,0.94,3218
Darwin,AUS,9,104,2,1,1,1,130.936,-12.423,0.826,1.26,21456
Lindi,TZA,1,72,4,4,4,1,39.7,-9.996,0.563,7.09,197
Songea,TZA,1,74,3,4,3,1,35.654,-10.683,0.786,2.81,148
Tangara_da_Serra,BRA,6,51,1,2,1,1,-57.492,-14.616,1.131,0.94,6928
Saurimo,AGO,1,96,3,4,3,1,20.4,-9.65,0.927,3.73,682
Mbuji_Mayi,COD,1,896,5,4,4,1,23.608,-6.125,1.051,21.6,51
Tshikapa,COD,1,104,2,4,3,1,20.763,-6.412,1.068,2.47,237
Kananga,COD,1,214,4,4,4,1,22.414,-5.894,1.208,8.13,29
Kikwit,COD,1,138,2,4,3,1,18.81,-5.03,1.215,2.23,30
Kindu,COD,1,58,2,4,3,1,25.901,-2.95,1.249,1.63,51
Bandundu,COD,1,58,3,4,3,1,17.387,-3.316,1.252,4.24,38
Mbandaka,COD,1,119,3,4,3,1,18.27,0.029,1.347,4.07,49
Montes_Claros,BRA,6,290,2,3,2,1,-43.863,-16.716,0.766,2.49,1462
Townsville,AUS,9,143,1,1,1,1,146.746,-19.311,0.585,0.66,17037
Teixeira_de_Freitas,BRA,6,94,2,3,2,1,-39.721,-17.537,0.876,1.62,2562
Linhares,BRA,6,85,2,3,2,1,-40.05,-19.354,0.943,1.27,2969
Sao_Mateus,BRA,6,54,1,2,1,1,-39.83,-18.725,1.049,0.62,6116
Itabuna,BRA,6,198,2,3,2,1,-39.279,-14.796,1.127,2.25,1758
Porto_Seguro,BRA,6,66,1,3,2,1,-39.074,-16.438,1.302,0.83,2495
Ilheus,BRA,6,118,2,3,2,1,-39.061,-14.836,1.403,1.32,1614
Guarapari,BRA,6,78,1,2,1,1,-40.617,-20.788,0.871,0.66,8984
Oruro,BOL,6,205,2,3,2,2,-67.083,-17.954,0.281,2.32,1528
Campos_dos_Goytacazes,BRA,6,357,2,2,2,1,-41.288,-21.812,0.82,1.67,8767
Itapeva,BRA,6,61,1,2,1,1,-48.875,-23.987,1.059,0.65,4474
Avare,BRA,6,55,1,2,1,1,-48.967,-23.1,1.074,0.66,4629
Botucatu,BRA,6,87,2,2,2,1,-48.442,-22.887,1.08,1.3,3687
Seshego,ZAF,1,142,2,3,2,2,29.454,-23.896,0.373,1.04,1083
Potgietersrus,ZAF,1,103,1,3,2,2,29.004,-24.166,0.408,0.75,1449
Ga_Kgapane,ZAF,1,82,2,3,2,2,30.296,-23.671,0.453,1.07,1678
Thohoyandou,ZAF,1,284,2,3,2,2,30.442,-23.129,0.569,1.94,1175
Ponta_Pora,BRA,6,52,2,2,2,1,-55.69,-22.52,1.148,1.49,3708
Pedro_Juan_Caballero,PRY,6,69,2,3,2,1,-55.733,-22.568,1.148,1.82,1953
Potchefstroom,ZAF,1,129,2,2,2,2,27.071,-26.716,0.401,1.25,5475
Bundaberg,AUS,9,53,1,1,1,1,152.37,-24.894,0.643,0.52,17037
Maroochydore_Mooloolaba,AUS,9,163,1,1,1,1,153.025,-26.762,1.032,0.57,17037
Bulawayo,ZWE,1,601,3,4,3,1,28.583,-20.154,0.351,3.28,96
Rundu,NAM,1,61,2,4,3,1,19.779,-17.921,0.375,2.46,455
Tete,MOZ,1,125,3,4,3,1,33.606,-16.142,0.375,3.12,191
Kadoma,ZWE,1,93,2,4,3,1,29.937,-18.341,0.391,1.3,66
Sinoia,ZWE,1,59,2,4,3,1,30.212,-17.366,0.528,1.3,83
Toowoomba,AUS,9,93,2,1,1,1,152.004,-27.566,0.58,1.28,17037
Kimberley,ZAF,1,109,3,2,2,3,24.771,-28.725,0.24,3.09,5407
Maseru,LSO,1,106,2,4,3,3,27.53,-29.328,0.526,1.65,568
Pelotas,BRA,6,332,2,3,2,1,-52.342,-31.805,1.253,2.44,2734
Santa_Fe,ARG,6,674,2,3,2,1,-60.688,-31.683,0.785,2.02,2869
Rosario,ARG,6,980,2,3,2,1,-60.684,-32.992,0.798,2.34,3065
Pergamino,ARG,6,84,2,2,2,1,-60.554,-33.891,0.818,1.22,4532
Reconquista,ARG,6,84,1,2,1,1,-59.638,-29.141,0.931,0.93,4213
Katoomba,AUS,9,50,2,1,1,1,150.379,-33.712,0.967,1.15,19471
Rancagua,CHL,6,285,1,2,1,1,-70.9,-34.441,0.515,0.96,4226
Curico,CHL,6,117,1,2,1,1,-71.225,-35.116,0.801,0.7,5240
Talca,CHL,6,152,1,3,2,1,-71.658,-35.6,0.831,0.86,3319
Chillan,CHL,6,153,2,2,2,1,-72.104,-36.587,0.96,1.2,4113
Pacajus,BRA,6,62,2,3,2,1,-38.469,-4.133,0.671,1.03,966
Barreiras,BRA,6,102,2,3,2,1,-45.017,-12.137,0.691,1.26,1780
Calabozo,VEN,6,99,1,2,1,1,-67.408,8.916,0.693,0.78,4405
Pirapora,BRA,6,60,1,2,1,1,-44.891,-17.329,0.738,0.96,4848
Quequen,ARG,6,96,1,2,1,1,-58.696,-38.534,0.747,0.99,4459
Corumba,BRA,6,88,1,2,1,1,-57.654,-19.038,0.749,0.96,4728
Montero,BOL,6,78,2,3,2,1,-63.242,-17.341,0.755,1.78,1874
San_Fernando_de_Apure,VEN,6,66,1,3,2,1,-67.508,7.842,0.806,0.55,2546
Teresina,BRA,6,717,3,3,3,1,-42.788,-5.096,0.811,2.86,1164
Olavarria,ARG,6,94,1,2,1,1,-60.242,-36.908,0.818,0.59,4459
Junin,ARG,6,80,1,2,1,1,-60.971,-34.591,0.822,0.95,4472
San_Nicolas_de_los_Arroyos,ARG,6,161,2,3,2,1,-60.273,-33.321,0.825,1.07,2803
Goya,ARG,6,67,2,2,2,1,-59.246,-29.146,0.831,1.35,4213
Lins,BRA,6,55,2,2,2,1,-49.746,-21.666,0.853,1,5385
Aracatuba,BRA,6,223,2,3,2,1,-50.396,-21.3,0.857,1.54,3147
Penapolis,BRA,6,52,2,2,2,1,-50.063,-21.421,0.864,1.03,5287
Tres_Lagoas,BRA,6,71,2,2,2,1,-51.699,-20.783,0.866,1.07,8119
Chivilcoy,ARG,6,51,1,2,1,1,-60,-34.896,0.871,0.92,4459
Mercedes,ARG,6,52,2,3,2,1,-59.417,-34.65,0.877,1.05,2534
Votuporanga,BRA,6,62,1,2,1,1,-50.004,-20.412,0.881,0.91,6077
Sao_Jose_de_Rio_Preto,BRA,6,434,3,3,3,1,-49.4,-20.804,0.883,2.66,3090
Tandil,ARG,6,98,2,3,2,1,-59.125,-37.316,0.884,1.53,2986
Gualeguaychu,ARG,6,74,1,2,1,1,-58.538,-33.012,0.886,0.86,5274
Bauru,BRA,6,291,2,3,2,1,-49.042,-22.333,0.888,1.82,3017
Caxias,BRA,6,105,2,4,3,1,-43.354,-4.858,0.889,1.41,799
Acarigua,VEN,6,238,2,3,2,1,-69.183,9.538,0.896,1.25,2446
Zarate,ARG,6,175,1,2,1,1,-59.046,-34.129,0.898,0.99,5163
Fernandopolis,BRA,6,60,2,2,2,1,-50.238,-20.279,0.901,1.15,5312
Concepcion_del_Uruguay,ARG,6,64,2,2,2,1,-58.274,-32.475,0.904,1.05,5254
Tiete,BRA,6,53,2,2,2,1,-47.725,-23.116,0.91,2.42,7992
Catanduva,BRA,6,99,2,2,2,1,-48.958,-21.129,0.919,1.19,4607
Tupa,BRA,6,59,2,2,2,1,-50.504,-21.929,0.925,1.54,5274
Codo,BRA,6,76,2,4,3,1,-43.883,-4.462,0.925,1.27,679
Paysandu,URY,6,83,1,2,1,1,-58.05,-32.291,0.932,0.98,6848
Assis,BRA,6,97,2,2,2,1,-50.392,-22.691,0.949,1.22,5557
Presidente_Prudente,BRA,6,232,2,3,2,1,-51.379,-22.112,0.949,1.73,3005
Marilia,BRA,6,186,2,3,2,1,-49.904,-22.212,0.956,1.71,2928
Barretos,BRA,6,100,2,2,2,1,-48.55,-20.558,0.96,1.36,4558
Resistencia,ARG,6,623,3,3,3,1,-58.969,-27.458,0.969,2.64,1210
Concordia,ARG,6,137,2,3,2,1,-58.049,-31.358,0.972,1.66,3189
Tatui,BRA,6,87,2,2,2,1,-47.846,-23.346,0.973,1.23,7992
Imperatriz,BRA,6,189,2,3,2,1,-47.45,-5.496,0.99,1.47,963
Bebedouro,BRA,6,70,2,2,2,1,-48.475,-20.937,0.993,1.04,6916
Itapetininga,BRA,6,109,2,3,2,1,-48.042,-23.587,0.997,1.35,2858
Piracicaba,BRA,6,251,2,2,2,1,-47.629,-22.716,0.999,2.08,5278
Jau,BRA,6,101,2,3,2,1,-48.55,-22.291,0.999,1.37,3453
Formosa,ARG,6,196,2,3,2,1,-58.196,-26.164,1.001,1.7,1043
Tacuarembo,URY,6,50,2,2,2,1,-55.963,-31.712,1.008,1.02,6189
Barra_Bonita,BRA,6,57,2,2,2,1,-48.529,-22.537,1.01,1.2,6325
Limeira,BRA,6,388,2,2,2,1,-47.467,-22.566,1.012,1.83,5333
Matao,BRA,6,69,2,2,2,1,-48.354,-21.612,1.022,1.35,7746
Jaboticabal,BRA,6,58,2,2,2,1,-48.317,-21.254,1.024,1.42,7746
Uberlandia,BRA,6,496,3,3,3,1,-48.254,-19.016,1.037,3.23,2970
Araras,BRA,6,100,2,2,2,1,-47.363,-22.354,1.038,1.5,4629
Santa_Rosa,BRA,6,57,2,2,2,1,-54.458,-27.862,1.042,1.03,4169
Campo_Grande,BRA,6,637,3,3,3,1,-54.621,-20.483,1.046,3,1782
Leme,BRA,6,79,2,2,2,1,-47.375,-22.183,1.047,1.55,9527
Ituiutaba,BRA,6,86,2,2,2,1,-49.45,-18.962,1.05,1.03,9311
Palmas,BRA,6,133,2,4,3,1,-48.317,-10.246,1.055,1.29,239
Unuai,BRA,6,55,1,2,1,1,-46.875,-16.371,1.056,0.93,5041
Bacabal,BRA,6,73,2,3,2,1,-44.779,-4.229,1.056,1.08,1344
Pirassununga,BRA,6,54,2,2,2,1,-47.421,-21.996,1.064,1,8297
Araraquara,BRA,6,146,2,2,2,1,-48.163,-21.783,1.07,1.3,4721
Patos_de_Minas,BRA,6,110,2,3,2,1,-46.488,-18.604,1.083,1.21,2090
Paracatu,BRA,6,64,2,2,2,1,-46.863,-17.216,1.086,1.24,4693
Formosa,BRA,6,70,2,1,1,1,-47.321,-15.537,1.092,1.09,15993
Guanare,VEN,6,117,1,3,2,1,-69.746,9.034,1.101,0.89,2257
Santo_Angelo,BRA,6,84,1,2,1,1,-54.25,-28.312,1.108,0.74,4150
Trinidad,BOL,6,75,2,3,2,1,-64.896,-14.833,1.108,1.95,1423
Acailandia,BRA,6,56,2,3,2,1,-47.54,-5.06,1.114,1.24,2362
Ribeirao_Preto,BRA,6,610,2,2,2,1,-47.875,-21.175,1.121,2.3,4342
Uberaba,BRA,6,247,2,2,2,1,-47.929,-19.762,1.141,2.28,4480
Patroc�nio,BRA,6,60,2,2,2,1,-46.975,-18.941,1.144,1.17,5380
Rondonopolis,BRA,6,105,1,3,2,1,-54.621,-16.45,1.154,0.93,2257
Sao_Borja,BRA,6,50,1,2,1,1,-55.991,-28.654,1.177,0.77,3894
Orlandia,BRA,6,59,1,2,1,1,-47.954,-20.754,1.177,0.5,6194
Jatai,BRA,6,67,1,2,1,1,-51.704,-17.891,1.187,0.94,8278
Coronel_Oviedo,PRY,6,51,2,3,2,1,-56.429,-25.45,1.188,1.03,1440
Rivera,URY,6,66,2,2,2,1,-55.559,-30.928,1.189,1.87,6354
Sao_Carlos,BRA,6,164,2,2,2,1,-47.917,-22.016,1.214,1.96,4498
Ijui,BRA,6,72,2,2,2,1,-53.908,-28.383,1.221,1.21,5583
Ararangua,BRA,6,56,2,2,2,1,-49.469,-28.941,1.225,1.28,5898
Passos,BRA,6,92,2,2,2,1,-46.592,-20.725,1.231,1.24,5876
Posadas,ARG,6,246,2,3,2,1,-55.85,-27.474,1.238,2.29,1365
Umuarama,BRA,6,70,2,3,2,1,-53.304,-23.766,1.257,1.44,1842
Rio_Verde,BRA,6,104,2,3,2,1,-50.904,-17.791,1.259,1.61,2781
Caaguazu,PRY,6,53,2,3,2,1,-56.017,-25.454,1.265,1.23,1440
Riberalta,BOL,6,53,2,3,2,1,-66.063,-10.996,1.299,1.11,1891
Cachoeira_do_Sul,BRA,6,81,2,2,2,1,-52.896,-30.033,1.303,2.03,4433
Santa_Cruz_do_Sul,BRA,6,97,2,2,2,1,-52.442,-29.721,1.305,1.14,3866
Lajeado,BRA,6,106,1,2,1,1,-51.963,-29.458,1.306,0.98,8871
Campo_Mourao,BRA,6,76,1,2,1,1,-52.375,-24.029,1.31,0.83,5094
Santa_Ines,BRA,6,70,1,3,2,1,-45.379,-3.662,1.317,0.97,1309
Eldorado,ARG,6,55,1,3,2,1,-54.621,-26.396,1.32,0.71,2875
Telemaco_Borba,BRA,6,59,1,2,1,1,-50.613,-24.316,1.321,0.95,5964
Encarnacion,PRY,6,78,1,3,2,1,-55.85,-27.326,1.322,0.74,1692
Cruz_Alta,BRA,6,66,2,2,2,1,-53.592,-28.641,1.354,1.41,5583
Obera,ARG,6,54,2,3,2,1,-55.113,-27.483,1.371,1.33,3166
Foz_do_Iguacu,BRA,6,257,2,3,2,1,-54.523,-25.538,1.441,2.41,1018
Toledo,BRA,6,83,2,2,2,1,-53.733,-24.729,1.45,1.42,6090
Pucallpa,PER,6,185,2,4,3,1,-74.573,-8.389,1.452,2.35,750
Tramandai,BRA,6,91,1,2,1,1,-50.034,-29.762,1.464,0.58,4856
Ciudad_del_Este,PRY,6,278,2,4,3,1,-54.765,-25.483,1.478,1.54,669
Bento_Goncalves,BRA,6,137,2,2,2,1,-51.504,-29.216,1.5,1.57,9143
Passo_Fundo,BRA,6,157,2,3,2,1,-52.408,-28.258,1.506,2.3,3292
Parobe,BRA,6,127,2,2,2,1,-50.792,-29.583,1.514,1.18,5681
Lages,BRA,6,151,2,3,2,1,-50.308,-27.808,1.519,1.9,2871
Cascavel,BRA,6,231,3,3,3,1,-53.454,-24.958,1.53,2.75,1519
Carazinho,BRA,6,56,2,2,2,1,-52.779,-28.287,1.539,1.41,6126
Vacaria,BRA,6,53,2,2,2,1,-50.929,-28.496,1.554,1.52,6603
Rio_Branco,BRA,6,229,2,3,2,1,-67.8,-9.971,1.573,1.43,1110
Parintins,BRA,6,53,2,3,2,1,-56.733,-2.653,1.601,2.01,1257
Erechim,BRA,6,83,2,2,2,1,-52.263,-27.641,1.607,1.79,6890
Santare,BRA,6,174,3,3,3,1,-54.721,-2.479,1.613,3.04,1307
Paragominas,BRA,6,50,1,3,2,1,-47.388,-3,1.626,0.41,2056
Chapeco,BRA,6,132,2,3,2,1,-52.629,-27.083,1.635,2.11,1880
Manaus,BRA,6,73,1,3,2,1,-59.976,-3.044,1.639,0.38,2142
Cacador,BRA,6,55,1,2,1,1,-51,-26.775,1.713,0.72,5824
Caxias_do_Sul,BRA,6,373,3,2,2,1,-51.221,-29.162,1.744,2.96,4124
Pato_Branco,BRA,6,58,2,2,2,1,-52.675,-26.225,1.758,1.29,6460
Canela,BRA,6,55,2,2,2,1,-50.829,-29.366,1.76,1.11,5681
Porto_Velho,BRA,6,266,2,3,2,1,-63.842,-8.758,1.763,2,1824
Macapa,BRA,6,220,2,4,3,1,-51.1,0.038,1.939,1.63,773
Castanhal,BRA,6,115,2,4,3,1,-47.925,-1.287,2.045,2.2,464
Iquitos,PER,6,308,3,2,2,1,-73.252,-3.787,2.1,3.22,5050
Florencia,COL,6,110,2,3,2,1,-75.596,1.625,2.465,1.53,1299
San_Luis,ARG,6,157,2,3,2,1,-66.292,-33.287,0.367,1.44,3092
Villa_Mercedes,ARG,6,98,1,2,1,1,-65.471,-33.671,0.444,0.74,5896
Bahia_Blanca,ARG,6,311,2,3,2,1,-62.229,-38.717,0.447,1.16,3158
Santa_Rosa,ARG,6,80,1,3,2,1,-64.308,-36.625,0.506,0.91,3008
Rio_Tercero,ARG,6,56,1,2,1,1,-64.171,-32.162,0.567,0.45,5121
Rio_Cuarto,ARG,6,151,2,3,2,1,-64.333,-33.121,0.576,1.14,3237
Villa_Maria,ARG,6,90,2,2,2,1,-63.229,-32.416,0.62,1.19,5106
Puerto_Montt,CHL,6,147,2,3,2,1,-72.933,-41.431,2.485,2.31,2570
Christchurch,NZL,9,341,2,1,1,1,172.608,-43.528,0.804,1.33,17569
Rio_Gallegos,ARG,6,77,2,2,2,2,-69.246,-51.642,0.239,1.96,10312
Georgijevsk,RUS,5,71,1,2,1,1,43.446,44.154,0.632,0.81,8266
Prohladnyj,RUS,5,63,1,2,1,1,44.042,43.759,0.68,0.94,4300
Malgobek,RUS,5,59,3,2,2,1,44.592,43.5,0.716,2.64,4201
Nal'cik,RUS,5,447,3,2,2,1,43.642,43.525,0.844,3.14,4694
Vladikavkaz,RUS,5,635,2,2,2,1,44.783,43.063,0.922,1.96,4423
Neuquen,ARG,6,333,2,2,2,3,-68.05,-38.896,0.118,1.02,3820
General_Roca,ARG,6,65,1,2,1,3,-67.583,-39.004,0.131,0.65,5333
Viedma,ARG,6,55,1,2,1,3,-62.971,-40.781,0.269,0.83,4498
San_Rafael,ARG,6,106,1,3,2,3,-68.379,-34.625,0.264,0.68,3495
Queenstown,ZAF,1,96,1,3,2,1,26.921,-31.9,0.429,0.96,2062
Bisho,ZAF,1,170,1,3,2,1,27.396,-32.879,0.498,0.9,3257
Grahamstown,ZAF,1,65,2,3,2,1,26.542,-33.304,0.511,1.68,3428
Ladysmith,ZAF,1,133,1,4,2,1,29.862,-28.587,0.53,0.83,486
Newcastle,ZAF,1,341,2,4,3,1,30.096,-27.762,0.568,1.93,811
Umtata,ZAF,1,161,2,4,3,1,28.758,-31.6,0.577,1.59,748
Butterworth,ZAF,1,56,2,3,2,1,28.183,-32.316,0.62,1.31,988
Semey,KAZ,4,131,1,3,2,1,63.171,53.004,0.392,0.99,3327
Akmola,KAZ,4,180,4,2,3,1,63.633,53.214,0.402,9.02,3795
Pavlodar,KAZ,4,131,4,2,3,1,69.149,54.867,0.485,11.52,4148
Rubcovsk,RUS,5,172,2,2,2,1,81.212,51.529,0.405,1.76,5554
Troick,RUS,5,90,1,2,1,1,61.579,53.998,0.528,0.57,6621
Kurgan,RUS,5,482,2,2,2,1,65.333,55.404,0.553,1.52,6186
Kujbysev,RUS,5,73,1,1,1,1,78.333,55.404,0.578,0.57,11243
Isim,RUS,5,66,1,1,1,1,69.496,56.096,0.589,0.51,44242
Barnaul,RUS,5,859,2,2,2,1,83.879,53.429,0.605,1.78,5949
Sadrinsk,RUS,5,93,1,2,1,1,63.621,56.004,0.639,0.9,10077
Kamensk_Uralskij,RUS,5,201,2,1,1,1,61.992,56.4,0.699,1.29,11148
Zarinsk,RUS,5,57,1,2,1,1,84.962,53.692,0.712,0.37,5909
Bijsk,RUS,5,149,1,2,1,1,85.186,52.577,0.717,0.84,5909
Suhoj_Log,RUS,5,77,1,1,1,1,62.083,56.784,0.724,0.44,10835
Tjumen,RUS,5,538,2,1,1,1,65.625,57.126,0.725,1.24,23842
Irbit,RUS,5,51,1,1,1,1,63.083,57.684,0.756,0.66,13066
Asbest,RUS,5,98,1,1,1,1,61.537,57.021,0.775,0.74,12690
Alapajevsk,RUS,5,51,1,1,1,1,61.687,57.921,0.793,0.4,13066
Yevpatoriya,UKR,5,103,2,2,2,1,33.362,45.224,0.464,1.85,4748
Nova_Kakhovka,UKR,5,108,2,2,2,1,33.446,46.759,0.479,1.18,5037
Feodosiya,UKR,5,74,2,2,2,1,35.421,45.012,0.509,1.56,4748
Bilhorod_Dnistrovs'kyy,UKR,5,52,2,2,2,1,30.304,46.182,0.522,1.71,4565
Melitopol',UKR,5,163,2,2,2,1,35.371,46.85,0.528,1.46,8695
Mykolayiv,UKR,5,605,3,2,2,1,32.029,46.911,0.53,2.83,5906
Doneck,RUS,5,51,2,2,2,1,39.942,48.332,0.556,2,6614
Luhans'k,UKR,5,575,3,2,2,1,39.375,48.559,0.559,3.9,7335
Kumertau,RUS,5,75,1,2,1,1,55.775,52.763,0.561,0.83,9956
Tiraspol,MDA,5,457,2,2,2,1,29.596,46.834,0.568,2.36,3911
Kramators'k,UKR,5,380,2,2,2,1,37.517,48.728,0.571,1.67,7874
Krasnodon,UKR,5,128,2,2,2,1,39.721,48.313,0.572,2.23,7335
Syeverodonets'k,UKR,5,413,2,2,2,1,38.417,48.95,0.589,2.22,7308
Gukovo,RUS,5,141,2,2,2,1,40.017,48.05,0.591,1.81,6614
Chisinau,MDA,5,957,3,2,2,1,28.879,47.042,0.595,4.16,4737
Artemivs'k,UKR,5,106,3,2,2,1,37.996,48.592,0.595,2.52,7433
Dubasari,MDA,5,60,2,2,2,1,29.167,47.259,0.601,1.46,3911
Kherson,UKR,5,458,2,2,2,1,32.575,46.673,0.604,2.19,5369
Orhei,MDA,5,59,2,2,2,1,28.829,47.379,0.605,1.3,5041
Novosahtinsk,RUS,5,124,2,2,2,1,39.921,47.779,0.607,2.23,6786
Krasnyy_Luch,UKR,5,126,2,2,2,1,38.904,48.138,0.609,2.09,7106
Antratsyt,UKR,5,81,2,2,2,1,39.092,48.113,0.609,2.44,7335
Alchevs'k,UKR,5,460,3,2,2,1,38.692,48.546,0.609,3.48,7090
Borisoglebsk,RUS,5,69,2,2,2,1,42.112,51.379,0.61,1,7093
Sverdlovs'k,UKR,5,107,2,2,2,1,39.692,48.079,0.611,1.9,7335
Balti,MDA,5,193,2,2,2,1,27.917,47.763,0.612,2.43,4555
Izyum,UKR,5,57,2,3,2,1,37.292,49.2,0.612,1.18,3481
Balasov,RUS,5,103,1,2,1,1,43.162,51.546,0.614,0.95,8231
Syzran,RUS,5,195,1,1,1,1,48.521,53.223,0.615,0.59,11828
Salavat,RUS,5,169,4,2,3,1,55.947,53.357,0.616,8.46,9969
Simferopol',UKR,5,346,3,2,2,1,34.083,44.963,0.618,2.7,4749
Ungheni,MDA,5,65,2,2,2,1,27.812,47.217,0.62,1.14,4516
Rossos,RUS,5,68,1,2,1,1,39.612,50.2,0.628,0.67,6676
Buzuluk,RUS,5,92,2,2,2,1,52.262,52.779,0.635,1.02,9942
Rabnita,MDA,5,97,1,2,1,1,29.037,47.775,0.643,0.89,4353
Vaslui,ROU,5,88,2,2,2,1,27.746,46.642,0.644,1.42,5792
Kremenchuk,UKR,5,402,2,2,2,1,33.511,49.137,0.648,1.22,8121
Sterlitamak,RUS,5,203,4,2,3,1,56.015,53.668,0.65,7.79,9969
Iasi,ROU,5,383,3,2,2,1,27.596,47.15,0.654,2.62,4478
Poltava,UKR,5,320,2,2,2,1,34.504,49.596,0.66,1.9,8223
Kam'yanets'_Podil's'kyy,UKR,5,101,2,2,2,1,26.621,48.721,0.67,1.27,4292
Toljatti,RUS,5,597,3,1,2,1,49.383,53.561,0.672,3.13,13246
Liski,RUS,5,59,1,2,1,1,39.529,50.996,0.674,0.97,6600
Roman,ROU,5,103,2,2,2,1,26.933,46.938,0.679,1.52,6625
Lozova,UKR,5,64,2,2,2,1,36.304,48.9,0.684,1.14,7809
Buguruslan,RUS,5,59,1,1,1,1,52.492,53.638,0.7,0.54,11845
Volsk,RUS,5,73,1,2,1,1,47.346,52.072,0.71,0.75,7610
Uljanovsk,RUS,5,511,2,2,2,1,48.258,54.288,0.716,1.58,9387
Otradnyj,RUS,5,56,1,1,1,1,51.296,53.334,0.719,0.37,13925
Botosani,ROU,5,131,3,2,2,1,26.667,47.742,0.725,2.83,4785
Okhtyrka,UKR,5,50,2,2,2,1,34.925,50.284,0.73,1.12,7146
Dimitrovgrad,RUS,5,126,1,2,1,1,49.596,54.234,0.733,0.93,9335
